                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     383                                      783                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.6000000000000000E+009                  3.8254200486649431E+007                  5.7659039652804822E+003                  1.0096399103016382E+000                  1.0069353931743392E+000                 -1.5266500619290444E+000                  3.4146099969424176E-001                  7.5245177467948993E-006                  6.3803811822205148E-001                  2.1743741772707844E-005                  5.5488322235784778E-003                  8.7605353474782457E-003                  2.0850244238750384E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.6170486468233469E-001                  7.4742950289149904E-004                  3.1739955572855671E-001                  2.5515353921518368E-003                  2.0624373975574092E-003                  9.3719310433775863E-003                  2.0850244238750379E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990075172E-001                  1.0067263955759036E+000                  9.9999999982459142E-001                  1.0066044323739980E+000                  1.0112521683798761E+004                  2.3163959254500486E+007                  9.9045213030578575E+009                  1.0095195123072251E+000                  1.0095195123072256E+000                  1.5601864343321597E-043                  2.4633781441733948E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4516496000000000E+017                                  "15140"                               "gfortran"                                  "9.3.0"                    "x86_64-macos-20.9.1"                                 "CRMATH"                               "20210416" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                      60                  9.9999999967025111E-001                  2.7782864788219973E-003                  4.0446963357016426E+000                 -6.3382129620334995E+000                  5.5460094426913420E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7071421085859907E+004                  9.3400830816839528E+008                  2.1696951918748059E+002                  1.0096399103016394E+000                 -2.2899187182814713E+000                 -2.2940852278530754E+000                  2.0345128692771823E+005                  9.9491940271091772E-001                  1.8934724368810762E-001                  3.7268697539755301E+001                  1.2263167081688134E-001                 -6.6715572871226286E-002                  3.7079350296067190E+001                  3.0390760634262625E+002                 -1.0524201369354346E-004                 -1.0524201369354346E-004                  0.0000000000000000E+000 
                                      61                  9.9999999965462627E-001                  2.7714705868285513E-003                  4.0469976043066058E+000                 -6.3290679585175660E+000                  5.5584786946185316E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7072270825812484E+004                  9.4985244851881242E+008                  2.2782317876085082E+002                  1.0096399103016394E+000                 -2.3324748140661149E+000                 -2.3366413236377186E+000                  2.0101144803788362E+005                  9.9539363151400528E-001                  1.8528721996402253E-001                  4.0224141973743166E+001                  1.2163345709283038E-001                 -6.3653762871192149E-002                  4.0038854753779141E+001                  3.3069965234190613E+002                 -1.0057695725220062E-004                 -1.0057695725220062E-004                  0.0000000000000000E+000 
                                      62                  9.9999999964681363E-001                  2.7681335351654496E-003                  4.0484866701428910E+000                 -6.3231092491019751E+000                  5.5665972207536889E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7072686867085838E+004                  9.6013009144386482E+008                  2.3508685249786461E+002                  1.0096399103016394E+000                 -2.3528434613932401E+000                 -2.3570099709648438E+000                  1.9985273140541266E+005                  9.9560468475880093E-001                  1.8342094554158059E-001                  4.1731010286201268E+001                  1.2118351512214395E-001                 -6.2237430419436635E-002                  4.1547589340659691E+001                  3.4436210440124233E+002                 -9.8409808484704625E-005                 -9.8409808484704625E-005                  0.0000000000000000E+000 
                                      63                  9.9999999963900110E-001                  2.7648418812760067E-003                  4.0506564003833523E+000                 -6.3143680834061078E+000                  5.5784977108406597E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7073097254729404E+004                  9.7513424257126963E+008                  2.4601745114374265E+002                  1.0096399103016394E+000                 -2.3726624808284562E+000                 -2.3768289904000603E+000                  1.9873291896602535E+005                  9.9580075697420978E-001                  1.8165238467005165E-001                  4.3258364318142995E+001                  1.2076271903317211E-001                 -6.0889665636879545E-002                  4.3076711933472943E+001                  3.5820959203693008E+002                 -9.6342030022223701E-005                 -9.6342030022223701E-005                  0.0000000000000000E+000 
                                      64                  9.9999999962337616E-001                  2.7583895358402550E-003                  4.0533990801704149E+000                 -6.3029956762991191E+000                  5.5938750564744826E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7073901720299447E+004                  9.9394189942233014E+008                  2.6046676967940459E+002                  1.0096399103016394E+000                 -2.4105730527375187E+000                 -2.4147395623091228E+000                  1.9658840392264645E+005                  9.9615177516809561E-001                  1.7837650735602253E-001                  4.6352932884056010E+001                  1.1999446710865164E-001                 -5.8382040247370898E-002                  4.6174556376699989E+001                  3.8629225164260885E+002                 -9.2479064912328910E-005                 -9.2479064912328910E-005                  0.0000000000000000E+000 
                                      65                  9.9999999960775121E-001                  2.7521036815447153E-003                  4.0573007476399976E+000                 -6.2866392481449322E+000                  5.6159672515752943E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7074685451062112E+004                  1.0207363351606956E+009                  2.8223210786055489E+002                  1.0096399103016394E+000                 -2.4464184542078251E+000                 -2.4505849637794292E+000                  1.9456377874299377E+005                  9.9645664197456985E-001                  1.7541063882531116E-001                  4.9504068616951045E+001                  1.1931376569161425E-001                 -5.6096873133696906E-002                  4.9328657978125733E+001                  4.1490659799391739E+002                 -8.8940338551287155E-005                 -8.8940338551287155E-005                  0.0000000000000000E+000 
                                      66                  9.9999999957650121E-001                  2.7399958751481994E-003                  4.0608556064900085E+000                 -6.2708476423386967E+000                  5.6369921151682663E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7076195136397862E+004                  1.0445099102157829E+009                  3.0345971453014698E+002                  1.0096399103016394E+000                 -2.5124263733381267E+000                 -2.5165928829097308E+000                  1.9080544964654918E+005                  9.9695626304606133E-001                  1.7024285470392064E-001                  5.5932183785995171E+001                  1.1815994118669193E-001                 -5.2082913517228713E-002                  5.5761940931291250E+001                  4.7335994944024804E+002                 -8.2679573622931814E-005                 -8.2679573622931814E-005                  0.0000000000000000E+000 
                                      67                  9.9999999956087626E-001                  2.7341577851552347E-003                  4.0631185604740931E+000                 -6.2607252703062253E+000                  5.6504644136170477E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7076923100042532E+004                  1.0596355153944508E+009                  3.1764578701887365E+002                  1.0096399103016394E+000                 -2.5429337500977511E+000                 -2.5471002596693553E+000                  1.8905568663373135E+005                  9.9716273604776862E-001                  1.6798398143669735E-001                  5.9206328443494264E+001                  1.1767210208180573E-001                 -5.0311879354891620E-002                  5.9038344462057566E+001                  5.0314668809378441E+002                 -7.9897595492975024E-005                 -7.9897595492975024E-005                  0.0000000000000000E+000 
                                      68                  9.9999999954525132E-001                  2.7284539662763832E-003                  4.0663662938444745E+000                 -6.2461004981339947E+000                  5.6699212530208678E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7077634340033401E+004                  1.0813029712751284E+009                  3.3895595210584850E+002                  1.0096399103016394E+000                 -2.5721541468475486E+000                 -2.5763206564191528E+000                  1.8739750044053016E+005                  9.9734735371262628E-001                  1.6590744606290025E-001                  6.2544126916811386E+001                  1.1723544159336075E-001                 -4.8672004469539509E-002                  6.2378219470748483E+001                  5.3349163074550461E+002                 -7.7311613416624752E-005                 -7.7311613416624752E-005                  0.0000000000000000E+000 
                                      69                  9.9999999951400131E-001                  2.7174234446326996E-003                  4.0693690260376618E+000                 -6.2319430227106682E+000                  5.6885455080888541E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7079009848342012E+004                  1.1007555205915191E+009                  3.5978585649844467E+002                  1.0096399103016396E+000                 -2.6266701081635881E+000                 -2.6308366177351923E+000                  1.8428392462966251E+005                  9.9766028272157981E-001                  1.6221644281026967E-001                  6.9331642889687672E+001                  1.1648384247423826E-001                 -4.5732600336031409E-002                  6.9169426446877395E+001                  5.9520394774941565E+002                 -7.2649682415552684E-005                 -7.2649682415552684E-005                  0.0000000000000000E+000 
                                      70                  9.9999999949837637E-001                  2.7120847739267344E-003                  4.0712937435365335E+000                 -6.2228309849427159E+000                  5.7005328447415051E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7079675606752011E+004                  1.1131836239018574E+009                  3.7368181649002173E+002                  1.0096399103016398E+000                 -2.6521705252826737E+000                 -2.6563370348542779E+000                  1.8281902570946183E+005                  9.9779370812749457E-001                  1.6057249413819791E-001                  7.2779352604810384E+001                  1.1616150747211090E-001                 -4.4410986666087005E-002                  7.2618780110672191E+001                  6.2653588257094464E+002                 -7.0541710875228367E-005                 -7.0541710875228367E-005                  0.0000000000000000E+000 
                                      71                  9.9999999948275142E-001                  2.7068567574677128E-003                  4.0740737030296508E+000                 -6.2096168170977881E+000                  5.7179162281201954E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7080327581888963E+004                  1.1310630529811573E+009                  3.9452912864980402E+002                  1.0096399103016398E+000                 -2.6767418095609954E+000                 -2.6809083191325995E+000                  1.8142086097678947E+005                  9.9791506902817639E-001                  1.5904414235347450E-001                  7.6282689692294440E+001                  1.1587020450974619E-001                 -4.3173937843728305E-002                  7.6123645549940960E+001                  6.5834603481586214E+002                 -6.8562483750948992E-005                 -6.8562483750948992E-005                  0.0000000000000000E+000 
                                      72                  9.9999999945150131E-001                  2.6967135378023958E-003                  4.0775343924183387E+000                 -6.1926641643968994E+000                  5.7400639964921965E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7081592566614352E+004                  1.1527688130427973E+009                  4.2189733183605557E+002                  1.0096399103016398E+000                 -2.7231038859694885E+000                 -2.7272703955410926E+000                  1.7878077294678791E+005                  9.9812617251656721E-001                  1.5628757723333003E-001                  8.3405531520447212E+001                  1.1536462681347316E-001                 -4.0922950419856871E-002                  8.3249243943213884E+001                  7.2297318358513064E+002                 -6.4944781865842517E-005                 -6.4944781865842517E-005                  0.0000000000000000E+000 
                                      73                  9.9999999942025153E-001                  2.6869579593390507E-003                  4.0807766155527290E+000                 -6.1764694438930423E+000                  5.7611387348362415E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7082809263409617E+004                  1.1727055103206725E+009                  4.4898996279530235E+002                  1.0096399103016400E+000                 -2.7661030920202707E+000                 -2.7702696015918753E+000                  1.7631996275444681E+005                  9.9830281025710566E-001                  1.5387352526017362E-001                  9.0663713886085773E+001                  1.1494612164386185E-001                 -3.8927403616311765E-002                  9.0509840360825606E+001                  7.8874965583431879E+002                 -6.1719352310498588E-005                 -6.1719352310498588E-005                  0.0000000000000000E+000 
                                      74                  9.9999999938900141E-001                  2.6775588427247138E-003                  4.0838262712916240E+000                 -6.1609689208257636E+000                  5.7812396489707760E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7083981554647678E+004                  1.1910840902835939E+009                  4.7581014367088324E+002                  1.0096399103016398E+000                 -2.8062360931865475E+000                 -2.8104026027581521E+000                  1.7402355317770678E+005                  9.9845261851077582E-001                  1.5174372585674933E-001                  9.8064844974217266E+001                  1.1459901071922238E-001                 -3.7144715137526957E-002                  9.7913101248360519E+001                  8.5572156651931959E+002                 -5.8823733859361743E-005                 -5.8823733859361743E-005                  0.0000000000000000E+000 
                                      75                  9.9999999935775141E-001                  2.6684886979595288E-003                  4.0867049504680857E+000                 -6.1461061385298432E+000                  5.8004527916963058E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7085112863427752E+004                  1.2080757139927397E+009                  5.0236218108794981E+002                  1.0096399103016400E+000                 -2.8438417270024119E+000                 -2.8480082365740165E+000                  1.7187248024905488E+005                  9.9858096939106700E-001                  1.4985253406210652E-001                  1.0560204488808303E+002                  1.1431076741728076E-001                 -3.5541766644825765E-002                  1.0545219235402092E+002                  9.2381537867375732E+002                 -5.6208593416775118E-005                 -5.6208593416775118E-005                  0.0000000000000000E+000 
                                      76                  9.9999999932650141E-001                  2.6597231677688337E-003                  4.0894308369664030E+000                 -6.1318312096222805E+000                  5.8188532899473300E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7086206222853314E+004                  1.2238282461652632E+009                  5.2865100435117949E+002                  1.0096399103016402E+000                 -2.8792028252510140E+000                 -2.8833693348226186E+000                  1.6985080175187573E+005                  9.9869193096456943E-001                  1.4816366765358799E-001                  1.1326899700276027E+002                  1.1407158095491912E-001                 -3.4092086698668866E-002                  1.1312083333510668E+002                  9.9296420768924008E+002                 -5.3834149950338828E-005                 -5.3834149950338828E-005                  0.0000000000000000E+000 
                                      77                  9.9999999929525141E-001                  2.6512405649370668E-003                  4.0920193827009479E+000                 -6.1180998725329880E+000                  5.8365071196233886E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7087264333619696E+004                  1.2384706225975134E+009                  5.5468179023967809E+002                  1.0096399103016402E+000                 -2.9125581883161709E+000                 -2.9167246978877754E+000                  1.6794498160516153E+005                  9.9878863421709252E-001                  1.4664775551503204E-001                  1.2105984631913060E+002                  1.1387359095206603E-001                 -3.2774164562966002E-002                  1.2091319856361557E+002                  1.0631073043976417E+003                 -5.1667860489334828E-005                 -5.1667860489334828E-005                  0.0000000000000000E+000 
                                      78                  9.9999999926400140E-001                  2.6430214917300193E-003                  4.0957108088094092E+000                 -6.0985110005118361E+000                  5.8617130162905937E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7088289611385764E+004                  1.2590947654311635E+009                  5.9358063041720720E+002                  1.0096399103016405E+000                 -2.9441716797704198E+000                 -2.9483381893420244E+000                  1.6615112790196645E+005                  9.9887367996178844E-001                  1.4528029956573155E-001                  1.2898669528814349E+002                  1.1371015254125233E-001                 -3.1570147024479217E-002                  1.2884141498857775E+002                  1.1343463394031510E+003                 -4.9682810836093495E-005                 -4.9682810836093495E-005                  0.0000000000000000E+000 
                                      79                  9.9999999920150140E-001                  2.6273070168726176E-003                  4.0990886227333121E+000                 -6.0798009796796126E+000                  5.8855392519555041E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7090250001393848E+004                  1.2768486755840156E+009                  6.3131338741293894E+002                  1.0096399103016407E+000                 -3.0025479076751269E+000                 -3.0067144172467315E+000                  1.6282143387228998E+005                  9.9901534161680838E-001                  1.4291453993130279E-001                  1.4514124123745850E+002                  1.1346694938035318E-001                 -2.9447590550949615E-002                  1.4499832669752720E+002                  1.2791499377579082E+003                 -4.6169043294610042E-005                 -4.6169043294610042E-005                  0.0000000000000000E+000 
                                      80                  9.9999999917025140E-001                  2.6197804882497669E-003                  4.1012435055781271E+000                 -6.0678881100961668E+000                  5.9007279017214636E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7091188990491533E+004                  1.2880456621853743E+009                  6.5636296333687176E+002                  1.0096399103016407E+000                 -3.0295991929924084E+000                 -3.0337657025640135E+000                  1.6127154382996436E+005                  9.9907480282625361E-001                  1.4188871904036171E-001                  1.5336051932131153E+002                  1.1338102163194219E-001                 -2.8507697408419519E-002                  1.5321863060227116E+002                  1.3526119020090584E+003                 -4.4607095767678721E-005                 -4.4607095767678721E-005                  0.0000000000000000E+000 
                                      81                  9.9999999913900139E-001                  2.6124572338240473E-003                  4.1043424481722894E+000                 -6.0507818039945569E+000                  5.9225605036516615E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7092102650874360E+004                  1.3039513334317069E+009                  6.9376307828568872E+002                  1.0096399103016407E+000                 -3.0555066604367589E+000                 -3.0596731700083635E+000                  1.5980503818559943E+005                  9.9912838071633503E-001                  1.4094871256944858E-001                  1.6170903422054354E+002                  1.1331297394417451E-001                 -2.7635738625274062E-002                  1.6156808550797410E+002                  1.4271007863601933E+003                 -4.3155664612668816E-005                 -4.3155664612668816E-005                  0.0000000000000000E+000 
                                      82                  9.9999999907650139E-001                  2.5983753771477709E-003                  4.1072180383272832E+000                 -6.0343562257692982E+000                  5.9433505175264596E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7093859611302309E+004                  1.3178557630149233E+009                  7.3018818302071736E+002                  1.0096399103016411E+000                 -3.1039513908502592E+000                 -3.1081179004218638E+000                  1.5705278033914306E+005                  9.9922038156571014E-001                  1.3929166980982399E-001                  1.7866646513648013E+002                  1.1322391536224184E-001                 -2.6067754447582150E-002                  1.7852717346667029E+002                  1.5779922869198199E+003                 -4.0538811832619268E-005                 -4.0538811832619268E-005                  0.0000000000000000E+000 
                                      83                  9.9999999904525128E-001                  2.5915952843334369E-003                  4.1090645922508138E+000                 -6.0238391168529279E+000                  5.9566782477718556E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7094705588281275E+004                  1.3266776834508910E+009                  7.5436857541206791E+002                  1.0096399103016411E+000                 -3.1266638689810806E+000                 -3.1308303785526852E+000                  1.5575863538352770E+005                  9.9926010580250657E-001                  1.3856043181424044E-001                  1.8727060204506651E+002                  1.1319993899771807E-001                 -2.5360492816522362E-002                  1.8713204161325228E+002                  1.6543348318309745E+003                 -3.9355515624744187E-005                 -3.9355515624744187E-005                  0.0000000000000000E+000 
                                      84                  9.9999999901400149E-001                  2.5849771035325337E-003                  4.1117362514133173E+000                 -6.0086602463481684E+000                  5.9759341372370853E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7095531388361964E+004                  1.3392803736420689E+009                  7.9047859912261106E+002                  1.0096399103016411E+000                 -3.1485507112458704E+000                 -3.1527172208174754E+000                  1.5452520335343978E+005                  9.9929646974439634E-001                  1.3788341760905842E-001                  1.9598790032243221E+002                  1.1318610987131507E-001                 -2.4697307737743354E-002                  1.9585001690482315E+002                  1.7315543448330998E+003                 -3.8244929855711955E-005                 -3.8244929855711955E-005                  0.0000000000000000E+000 
                                      85                  9.9999999895150138E-001                  2.5721945136942029E-003                  4.1150725647663569E+000                 -5.9893217157950094E+000                  6.0003513055722584E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7097126439209813E+004                  1.3542480169116707E+009                  8.3769446540247259E+002                  1.0096399103016414E+000                 -3.1899106089297029E+000                 -3.1940771185013079E+000                  1.5219867144327087E+005                  9.9936037875336958E-001                  1.3667333100767909E-001                  2.1367853511384379E+002                  1.1318604950234561E-001                 -2.3487281505333482E-002                  2.1354186178283612E+002                  1.8878522225428112E+003                 -3.6215473049303347E-005                 -3.6215473049303347E-005                  0.0000000000000000E+000 
                                      86                  9.9999999888900137E-001                  2.5599675721069549E-003                  4.1176214482970916E+000                 -5.9743172321245686E+000                  6.0192287532926079E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7098652242350592E+004                  1.3651569710301604E+009                  8.7539716653557571E+002                  1.0096399103016416E+000                 -3.2283319606740708E+000                 -3.2324984702456758E+000                  1.5002800839977211E+005                  9.9941453420144444E-001                  1.3562889386726731E-001                  2.3165980694667556E+002                  1.1321803120252802E-001                 -2.2410862664739295E-002                  2.3152417805280828E+002                  2.0461388039178594E+003                 -3.4406512707781689E-005                 -3.4406512707781689E-005                  0.0000000000000000E+000 
                                      87                  9.9999999884993884E-001                  2.5525847435082971E-003                  4.1195097091329993E+000                 -5.9632076233153262E+000                  6.0332122065066418E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7099573588968073E+004                  1.3730882902747784E+009                  9.0420594217876044E+002                  1.0096399103016418E+000                 -3.2510590792304028E+000                 -3.2552255888020079E+000                  1.4874804270295514E+005                  9.9944438442521599E-001                  1.3504682727216977E-001                  2.4305803041010691E+002                  1.1325072233739562E-001                 -2.1796104934774144E-002                  2.4292298358283475E+002                  2.1461940850672054E+003                 -3.3372242771567808E-005                 -3.3372242771567808E-005                  0.0000000000000000E+000 
                                      88                  9.9999999881087631E-001                  2.5453880162121150E-003                  4.1222401868140093E+000                 -5.9472069877783742E+000                  6.0533791019326388E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7100471741033456E+004                  1.3843870400725107E+009                  9.4719042040017871E+002                  1.0096399103016420E+000                 -3.2729293454004580E+000                 -3.2770958549720630E+000                  1.4752842947147571E+005                  9.9947167137074089E-001                  1.3451102602158227E-001                  2.5459726876852949E+002                  1.1329060977428732E-001                 -2.1220416247294954E-002                  2.5446275774250790E+002                  2.2472936572216549E+003                 -3.2403339962967128E-005                 -3.2403339962967128E-005                  0.0000000000000000E+000 
                                      89                  9.9999999873275136E-001                  2.5315141976001792E-003                  4.1247977098834614E+000                 -5.9318127821094953E+000                  6.0726533457998499E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7102203278488014E+004                  1.3942540560288255E+009                  9.8916798172085828E+002                  1.0096399103016420E+000                 -3.3141721867317955E+000                 -3.3183386963034009E+000                  1.4522521407027805E+005                  9.9951953550094008E-001                  1.3356301536840087E-001                  2.7798727196230118E+002                  1.1339116448535408E-001                 -2.0171850883046794E-002                  2.7785370894693278E+002                  2.4515778916637441E+003                 -3.0637119641608413E-005                 -3.0637119641608413E-005                  0.0000000000000000E+000 
                                      90                  9.9999999869368883E-001                  2.5248183946330592E-003                  4.1264473635621064E+000                 -5.9219305043983850E+000                  6.0850441996919225E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7103038995213316E+004                  1.4005290931419222E+009                  1.0170133952458320E+003                  1.0096399103016425E+000                 -3.3336593671661992E+000                 -3.3378258767378046E+000                  1.4413589309053414E+005                  9.9954061784232551E-001                  1.3314365674992060E-001                  2.8983201573151769E+002                  1.1345055597510909E-001                 -1.9693100774811512E-002                  2.8969887207476779E+002                  2.5546989456367801E+003                 -2.9830129470139427E-005                 -2.9830129470139427E-005                  0.0000000000000000E+000 
                                      91                  9.9999999865462630E-001                  2.5182729334810227E-003                  4.1288441174727630E+000                 -5.9076341944255759E+000                  6.1029928885073295E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7103855972357032E+004                  1.4095109175905724E+009                  1.0585656636023500E+003                  1.0096399103016425E+000                 -3.3525105912714359E+000                 -3.3566771008430414E+000                  1.4309337710474848E+005                  9.9956013146262823E-001                  1.3275463597175774E-001                  3.0180525473578263E+002                  1.1351368825880639E-001                 -1.9240947712951345E-002                  3.0167250009981086E+002                  2.6587564844838753E+003                 -2.9068074489901084E-005                 -2.9068074489901084E-005                  0.0000000000000000E+000 
                                      92                  9.9999999857650135E-001                  2.5056050880621944E-003                  4.1318590802916964E+000                 -5.8893785920964339E+000                  6.1258284087702997E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7105437189836932E+004                  1.4201602180785809E+009                  1.1129504975288994E+003                  1.0096399103016427E+000                 -3.3883475476541602E+000                 -3.3925140572257657E+000                  1.4111730402708004E+005                  9.9959497116503215E-001                  1.3205940882679745E-001                  3.2604940050090545E+002                  1.1365158938624773E-001                 -1.8407819440549728E-002                  3.2591734109207863E+002                  2.8688503369083428E+003                 -2.7663783309973436E-005                 -2.7663783309973436E-005                  0.0000000000000000E+000 
                                      93                  9.9999999849837629E-001                  2.4934576588834900E-003                  4.1339996287379659E+000                 -5.8762470670263545E+000                  6.1422018731434562E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7106953534815995E+004                  1.4272919292424154E+009                  1.1530340425516968E+003                  1.0096399103016431E+000                 -3.4218849060923109E+000                 -3.4260514156639168E+000                  1.3926197487449434E+005                  9.9962507138778356E-001                  1.3146146914101095E-001                  3.5063066636568533E+002                  1.1380378512444897E-001                 -1.7657684016561981E-002                  3.5049920489654431E+002                  3.0810105831036881E+003                 -2.6399088636885354E-005                 -2.6399088636885354E-005                  0.0000000000000000E+000 
                                      94                  9.9999999845931375E-001                  2.4875644760368031E-003                  4.1353879850367301E+000                 -5.8677707669815700E+000                  6.1527848933591738E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7107689202332032E+004                  1.4318539141954558E+009                  1.1796274715361390E+003                  1.0096399103016431E+000                 -3.4378974381717056E+000                 -3.4420639477433110E+000                  1.3837941839170325E+005                  9.9963864334928143E-001                  1.3119353355719901E-001                  3.6305830623654299E+002                  1.1388371368540959E-001                 -1.7309819871789422E-002                  3.6292711270298577E+002                  3.1879738944889787E+003                 -2.5812723312028863E-005                 -2.5812723312028863E-005                  0.0000000000000000E+000 
                                      95                  9.9999999842025122E-001                  2.4817849646326250E-003                  4.1374156323547790E+000                 -5.8554460069158472E+000                  6.1681918543809751E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7108410699198404E+004                  1.4384213751688235E+009                  1.2193243234264446E+003                  1.0096399103016434E+000                 -3.4534681049353848E+000                 -3.4576346145069903E+000                  1.3752916982044769E+005                  9.9965136949459865E-001                  1.3094324045189340E-001                  3.7559318081233863E+002                  1.1396502524267405E-001                 -1.6978215209219355E-002                  3.7546223757188676E+002                  3.2956881289901062E+003                 -2.5254040993224669E-005                 -2.5254040993224669E-005                  0.0000000000000000E+000 
                                      96                  9.9999999834212638E-001                  2.4705487019341340E-003                  4.1399897513745225E+000                 -5.8396178067584632E+000                  6.1879214336478583E+000                  6.9999998832751387E-001                  2.8000001167248623E-001                  1.9999999999999907E-002                  2.7109813455427422E+004                  1.4462915754586308E+009                  1.2714174437343620E+003                  1.0096399103016438E+000                 -3.4833047399476422E+000                 -3.4874712495192481E+000                  1.3590485789612104E+005                  9.9967451667007923E-001                  1.3049209704491110E-001                  4.0091791206854651E+002                  1.1413278908508274E-001                 -1.6359307959828359E-002                  4.0078741997150161E+002                  3.5127321016370993E+003                 -2.4211748090760897E-005                 -2.4211748090760897E-005                  0.0000000000000000E+000 
